BGE,BP,BR,rgrowth,renzyme,rdreserve,isolate,class,phylum,response,genomesize,monomer,ontology
0.4187213121307157,8.513539305315327e-9,8.899877936416879e-9,0.06412607019866187,0.00036059952517355793,0.09594133062932561,Streptomyces sp. URHA0041,Actinobacteria,Actinobacteria,positive,8015544,L-citrulline,Amino acids
0.42933385885473657,4.096364633712689e-9,4.765418745334884e-9,0.03556369739514825,7.477786097926898e-5,0.0796228761881526,Variovorax sp. URHB0020,Betaproteobacteria,Proteobacteria,positive,6632341,L-citrulline,Amino acids
0.601571101908497,7.893340941041886e-9,2.6885077905704297e-9,0.05917863761784685,0.00045672710654174486,0.08141341274600615,Acidobacteriaceae bacterium URHE0068,Acidobacteria,Acidobacteria,positive,6679185,L-glutamate ,Amino acids
0.38714703059538796,3.201014401146842e-8,1.6998356572742267e-8,0.1304864890713684,0.0004290538951450671,0.140510807704449,Bacillus sp. URHB0009,Bacilli,Firmicutes,negative,5377210,L-glutamate ,Amino acids
0.48320598941711473,1.561578896261329e-8,6.652272319881888e-9,0.0935169480942405,0.0002158986190125279,0.09616759672813312,Blastococcus sp. URHD0036,Actinobacteria,Actinobacteria,undefined,5177578,L-glutamate ,Amino acids
0.600175274976058,7.449621649003408e-9,3.1908505339437884e-9,0.059539163299674056,8.71811604879221e-5,0.07375628236775178,Bradyrhizobium sp. URHA0002,Alphaproteobacteria,Proteobacteria,positive,6972827,L-glutamate ,Amino acids
0.6003663590913233,7.877970441624072e-9,3.3277245668287132e-9,0.06099668442642108,0.00011614423334573532,0.0726337050500031,Bradyrhizobium sp. URHA0013,Alphaproteobacteria,Proteobacteria,positive,7193102,L-glutamate ,Amino acids
0.6039521547883986,9.423304164107381e-9,3.156944355103731e-9,0.069331087402002,0.0001168984543086228,0.07898928246858058,Bradyrhizobium sp. URHD0069,Alphaproteobacteria,Proteobacteria,positive,6793945,L-glutamate ,Amino acids
0.44928155013818494,1.405065728194404e-8,1.0254506914608584e-8,0.09157894227037754,0.00016368816425223795,0.09472525021221342,Burkholderia sp. URHA0054,Betaproteobacteria,Proteobacteria,positive,7244804,L-glutamate ,Amino acids
0.5954133410634208,7.4175547331251575e-9,3.569727458179627e-9,0.0585823032367172,0.00042403851358076305,0.0467103374175447,Caulobacter sp. URHA0033,Alphaproteobacteria,Proteobacteria,positive,5642219,L-glutamate ,Amino acids
0.4749632953966376,1.2319842404553493e-8,6.171126831298322e-9,0.08229441322527903,0.0004429234750844721,0.08042642147219134,Cellulomonas sp. URHD0024,Actinobacteria,Actinobacteria,undefined,4210445,L-glutamate ,Amino acids
0.5326697753460836,8.886299923551161e-9,3.6779926819973918e-9,0.06384368156504602,0.00029181512063715506,0.06444726656156434,Cellulomonas sp. URHE0023,Actinobacteria,Actinobacteria,undefined,4467545,L-glutamate ,Amino acids
0.530128433240307,6.175531796440661e-9,3.618415615636404e-9,0.04940016792752103,0.00010535653781516735,0.06978703120788246,Comamonadaceae bacterium URHA0028,Betaproteobacteria,Proteobacteria,positive,4904121,L-glutamate ,Amino acids
0.5974614474086621,6.228310903361463e-9,2.9162156388924776e-9,0.05056389943164047,0.00012452136385809832,0.062046620533346156,Dongia sp. URHE0060,Alphaproteobacteria,Proteobacteria,positive,6067264,L-glutamate ,Amino acids
0.46781667927850346,8.369656661280423e-9,5.6832107635362934e-9,0.059892787091893995,0.0004306509429241861,0.06647015432134902,Flavobacterium sp. URHB0058,Flavobacteria,Bacteroidetes,undefined,5264264,L-glutamate ,Amino acids
0.4626320066238343,1.3218825295658822e-8,7.424389617221411e-9,0.08605958591278101,0.0003314770378239158,0.09051342213332746,Geodermatophilaceae bacterium URHA0031,Actinobacteria,Actinobacteria,negative,5236918,L-glutamate ,Amino acids
0.49405089225783494,1.1060912517287573e-8,5.407681399835622e-9,0.07675699599304131,0.00019902986362491576,0.08604595832328218,Geodermatophilaceae bacterium URHB0048,Actinobacteria,Actinobacteria,negative,4705879,L-glutamate ,Amino acids
0.46552753200912916,1.5709998576911952e-8,7.556452466020718e-9,0.0940680712016187,0.00028056944011005294,0.09081943478958865,Geodermatophilaceae bacterium URHB0062,Actinobacteria,Actinobacteria,negative,5093035,L-glutamate ,Amino acids
0.5234677202584506,1.949273621515619e-8,6.331666591930188e-9,0.11517683322342072,0.0004207131432751585,0.10014523016708884,Intrasporangiaceae bacterium URHB0013,Actinobacteria,Actinobacteria,undefined,4567713,L-glutamate ,Amino acids
0.5360335401472427,8.544976201023547e-9,3.242710769903903e-9,0.06385030919521811,0.00012822972067203683,0.08136877810871021,Lysobacter sp. URHA0019,Gammaproteobacteria,Proteobacteria,undefined,3223982,L-glutamate ,Amino acids
0.5980072101493066,7.29798459653076e-9,2.6268696690372474e-9,0.056113382616724036,0.00015334894211976218,0.051935371066894456,Marmoricola sp. URHB0036,Actinobacteria,Actinobacteria,undefined,4829548,L-glutamate ,Amino acids
0.5619384894735253,7.889298512920182e-9,3.967933697317305e-9,0.06010286947292459,0.00014476063121489835,0.06717548174107045,Mesorhizobium sp. URHA0056,Alphaproteobacteria,Proteobacteria,positive,6306952,L-glutamate ,Amino acids
0.5606856783550251,7.219921008712601e-9,3.6825053384034093e-9,0.055717643786006785,0.0001554507283498441,0.06462654903067494,Mesorhizobium sp. URHB0007,Alphaproteobacteria,Proteobacteria,positive,6069513,L-glutamate ,Amino acids
0.5967924342882039,6.8680764695381e-9,3.439524189576136e-9,0.056168961831535066,0.00014762475734728673,0.061829610309469915,Mesorhizobium sp. URHC0008,Alphaproteobacteria,Proteobacteria,positive,7106298,L-glutamate ,Amino acids
0.5265547877640354,2.3352670291329446e-8,7.437178667885947e-9,0.13922478129674418,0.0004296370626227871,0.1122583832581126,Microbacterium sp. URHA0036,Actinobacteria,Actinobacteria,undefined,4034872,L-glutamate ,Amino acids
0.44013034522447586,8.350655991575856e-9,7.701134728359112e-9,0.06314322037175814,0.0003774993462935097,0.08549200101952517,Micromonosporaceae bacterium URHE0070,Actinobacteria,Actinobacteria,negative,7372737,L-glutamate ,Amino acids
0.4629657798412479,6.191322954213784e-9,6.05212375524913e-9,0.05141421577564501,8.722801811043401e-5,0.0659908741853501,Mycobacterium sp. URHB0044,Actinobacteria,Actinobacteria,positive,7485871,L-glutamate ,Amino acids
0.4872010894426244,8.204539973886157e-9,6.463074471706603e-9,0.06432461281344563,8.90301983219132e-5,0.07403109302911165,Mycobacterium sp. URHD0025,Actinobacteria,Actinobacteria,positive,6657122,L-glutamate ,Amino acids
0.40452166185378274,4.312322509261023e-9,5.1131570301029765e-9,0.03651360371771799,0.0001067548920469668,0.06659052481648338,Nocardioides sp. URHA0020,Actinobacteria,Actinobacteria,undefined,4684622,L-glutamate ,Amino acids
0.5345469621104927,8.425995129726177e-9,3.5542678611533337e-9,0.06226366435818573,0.0001903807392432672,0.0749574188220262,Nocardioides sp. URHA0032,Actinobacteria,Actinobacteria,undefined,4560838,L-glutamate ,Amino acids
0.3234055484961756,9.75822719822704e-9,1.6338036606571486e-8,0.07479128955261918,0.0007479128955261917,0.08625625960093647,Paenibacillus sp. URHA0014,Bacilli,Firmicutes,negative,7371174,L-glutamate ,Amino acids
0.5212407061696573,5.44620867089279e-8,1.1290776878935847e-8,0.16950856585075158,0.0002583813389169808,0.12341590823328505,Pseudomonas sp. URHB0015,Gammaproteobacteria,Proteobacteria,positive,6208105,L-glutamate ,Amino acids
0.5923928602899687,6.009911864402695e-9,2.9008772188451802e-9,0.04887603432535555,9.07743524037202e-5,0.06713851883417864,Rhodospirillales bacterium URHD0017,Alphaproteobacteria,Proteobacteria,positive,8179139,L-glutamate ,Amino acids
0.46028153416624384,7.50329309018043e-9,5.925721842464788e-9,0.057057501137216304,0.00011970935321116216,0.10994145453612905,Rhodospirillales bacterium URHD0088,Alphaproteobacteria,Proteobacteria,undefined,6646877,L-glutamate ,Amino acids
0.5941708711475241,5.502075717002803e-9,2.839359770959191e-9,0.045664162549272,0.00019180713916386606,0.05605280241976297,Solirubrobacter sp. URHD0082,Thermoleophilia,Actinobacteria,negative,6640086,L-glutamate ,Amino acids
0.5958639343889782,6.402516633267378e-9,3.176171023431237e-9,0.05194499077919016,0.00017319112666599828,0.054176511833665536,Solirubrobacterales bacterium URHD0059,Thermoleophilia,Actinobacteria,negative,6572728,L-glutamate ,Amino acids
0.5798388125547167,2.7244371574883078e-9,1.6772362431686294e-9,0.02495368845239706,0.00010163147335857126,0.030587923070259503,Sphingomonas sp. URHD0007,Alphaproteobacteria,Proteobacteria,positive,2934896,L-glutamate ,Amino acids
0.5909113927879035,4.1798832449611086e-9,1.4633220590897725e-9,0.03439502838656433,7.071382670414684e-5,0.04469745663917669,Sphingomonas sp. URHD0057,Alphaproteobacteria,Proteobacteria,positive,2785891,L-glutamate ,Amino acids
0.48417538604685284,6.986896605218648e-8,2.7320741798718526e-8,0.3415645831629079,0.0006004895635236335,0.2978829613061229,Staphylococcus sp. URHA0057,Bacilli,Firmicutes,undefined,2549675,L-glutamate ,Amino acids
0.3958394046006476,8.498435580123686e-9,9.362712193975212e-9,0.0624990246600681,0.00035145017535631454,0.09340402861487686,Streptomyces sp. URHA0041,Actinobacteria,Actinobacteria,positive,8015544,L-glutamate ,Amino acids
0.4056067573006142,4.093528511439872e-9,5.148801321381866e-9,0.03518063428286041,7.39724149133362e-5,0.07873144368185825,Variovorax sp. URHB0020,Betaproteobacteria,Proteobacteria,positive,6632341,L-glutamate ,Amino acids
0.6208588231157923,7.89777352601696e-9,2.513463403424268e-9,0.058815884451093654,0.0004539274610799841,0.0808831866857013,Acidobacteriaceae bacterium URHE0068,Acidobacteria,Acidobacteria,positive,6679185,L-hydroxyproline,Amino acids
0.3994202135467115,3.2071699156730296e-8,1.7767809007538156e-8,0.13816170807487277,0.00045429085747718907,0.14931163028946143,Bacillus sp. URHB0009,Bacilli,Firmicutes,negative,5377210,L-hydroxyproline,Amino acids
0.4984719047427804,1.5625872740249498e-8,7.126442134673186e-9,0.09897041311419923,0.00022848880283092744,0.10213565750104997,Blastococcus sp. URHD0036,Actinobacteria,Actinobacteria,undefined,5177578,L-hydroxyproline,Amino acids
0.6193761285440463,7.45280266233902e-9,2.9576490847594087e-9,0.05872203211393158,8.598466323979359e-5,0.07269387327550506,Bradyrhizobium sp. URHA0002,Alphaproteobacteria,Proteobacteria,positive,6972827,L-hydroxyproline,Amino acids
0.6195543501257657,7.882199499043951e-9,2.8671935003294873e-9,0.05957623561691601,0.00011343954636908765,0.07086578092987883,Bradyrhizobium sp. URHA0013,Alphaproteobacteria,Proteobacteria,positive,7193102,L-hydroxyproline,Amino acids
0.6231942855025024,9.429459088350958e-9,3.1846913553277956e-9,0.07145223336106357,0.00012047489733395055,0.08155259993108133,Bradyrhizobium sp. URHD0069,Alphaproteobacteria,Proteobacteria,positive,6793945,L-hydroxyproline,Amino acids
0.4634975473568189,1.4069096707810285e-8,1.0415736438214307e-8,0.09531880149038283,0.00017037278710447723,0.09880186842938087,Burkholderia sp. URHA0054,Betaproteobacteria,Proteobacteria,positive,7244804,L-hydroxyproline,Amino acids
0.6145657220972984,7.4194086647084555e-9,3.1139917725626628e-9,0.05759921119698796,0.000416922561079625,0.045901140740172,Caulobacter sp. URHA0033,Alphaproteobacteria,Proteobacteria,positive,5642219,L-hydroxyproline,Amino acids
0.4900205487132089,1.2324515672848017e-8,5.82864307451861e-9,0.08067128328856263,0.0004341874950354251,0.0787712519965719,Cellulomonas sp. URHD0024,Actinobacteria,Actinobacteria,undefined,4210445,L-hydroxyproline,Amino acids
0.5496483833166126,8.888790324499739e-9,3.690983327376421e-9,0.06508992198652541,0.0002975114055321041,0.06576188086579852,Cellulomonas sp. URHE0023,Actinobacteria,Actinobacteria,undefined,4467545,L-hydroxyproline,Amino acids
0.5471112325322715,6.17723551150687e-9,3.2174474897765885e-9,0.048652500306525785,0.00010376197497683582,0.06868582310634963,Comamonadaceae bacterium URHA0028,Betaproteobacteria,Proteobacteria,positive,4904121,L-hydroxyproline,Amino acids
0.6166652631388966,6.230590052858896e-9,2.5523217069247945e-9,0.04966096270758899,0.00012229774357524296,0.06088501389786789,Dongia sp. URHE0060,Alphaproteobacteria,Proteobacteria,positive,6067264,L-hydroxyproline,Amino acids
0.48273261629933656,8.37315769499891e-9,5.337880999513548e-9,0.05973949279744667,0.0004295487011409226,0.06629209639069542,Flavobacterium sp. URHB0058,Flavobacteria,Bacteroidetes,undefined,5264264,L-hydroxyproline,Amino acids
0.4772740210495033,1.3226591336947184e-8,7.403082325024787e-9,0.08813981407721459,0.00033948948481201963,0.0928081617743669,Geodermatophilaceae bacterium URHA0031,Actinobacteria,Actinobacteria,negative,5236918,L-hydroxyproline,Amino acids
0.5097103303428658,1.1065338255028907e-8,5.4519335812460455e-9,0.07841707330531555,0.0002033344218843181,0.08800945047955011,Geodermatophilaceae bacterium URHB0048,Actinobacteria,Actinobacteria,negative,4705879,L-hydroxyproline,Amino acids
0.4802410275788511,1.5720409617514695e-8,8.215727851338252e-9,0.10103177449642237,0.00030133953042399116,0.09791820383033968,Geodermatophilaceae bacterium URHB0062,Actinobacteria,Actinobacteria,negative,5093035,L-hydroxyproline,Amino acids
0.5399954005363943,1.950457233892121e-8,6.345788582553464e-9,0.11706193271471348,0.0004275989562478919,0.10188757297388909,Intrasporangiaceae bacterium URHB0013,Actinobacteria,Actinobacteria,undefined,4567713,L-hydroxyproline,Amino acids
0.5530926564122155,8.546739072667254e-9,3.2043631527790267e-9,0.06457189311776004,0.00012967886799795003,0.08233821307346119,Lysobacter sp. URHA0019,Gammaproteobacteria,Proteobacteria,undefined,3223982,L-hydroxyproline,Amino acids
0.6171690519877919,7.2983202719749105e-9,2.614533377577356e-9,0.05691370998478226,0.00015553610941422937,0.052710076653992605,Marmoricola sp. URHB0036,Actinobacteria,Actinobacteria,undefined,4829548,L-hydroxyproline,Amino acids
0.57986740527791,7.890941681927312e-9,3.960846818321001e-9,0.0616370042041951,0.00014845566797462345,0.06897237604382898,Mesorhizobium sp. URHA0056,Alphaproteobacteria,Proteobacteria,positive,6306952,L-hydroxyproline,Amino acids
0.5786246325324549,7.2228948723240595e-9,3.279589855828801e-9,0.05495978519481552,0.00015333632325333107,0.06371020934676584,Mesorhizobium sp. URHB0007,Alphaproteobacteria,Proteobacteria,positive,6069513,L-hydroxyproline,Amino acids
0.6159340462967201,6.8719870230089645e-9,3.272620212106499e-9,0.055769591356364855,0.0001465751212570649,0.061368515886551706,Mesorhizobium sp. URHC0008,Alphaproteobacteria,Proteobacteria,positive,7106298,L-hydroxyproline,Amino acids
0.5431612167442486,2.336656212377582e-8,7.4429503458415405e-9,0.1407121374032215,0.00043422693019312263,0.11354737673172594,Microbacterium sp. URHA0036,Actinobacteria,Actinobacteria,undefined,4034872,L-hydroxyproline,Amino acids
0.45412416960234064,8.353842403613324e-9,6.822029997985179e-9,0.06110587448659441,0.00036531915124968716,0.08262448618538529,Micromonosporaceae bacterium URHE0070,Actinobacteria,Actinobacteria,negative,7372737,L-hydroxyproline,Amino acids
0.4777695108088535,6.194594612870256e-9,5.772223255576164e-9,0.051776891350002734,8.784332403489537e-5,0.06647322174855919,Mycobacterium sp. URHB0044,Actinobacteria,Actinobacteria,positive,7485871,L-hydroxyproline,Amino acids
0.5027212047178515,8.210333424720699e-9,5.743142190569598e-9,0.0628492834739982,8.698822934711224e-5,0.07225809523592773,Mycobacterium sp. URHD0025,Actinobacteria,Actinobacteria,positive,6657122,L-hydroxyproline,Amino acids
0.4175104230708458,4.313228477456823e-9,4.855978762312591e-9,0.03654289933026432,0.00010684054368461431,0.06664583927559413,Nocardioides sp. URHA0020,Actinobacteria,Actinobacteria,undefined,4684622,L-hydroxyproline,Amino acids
0.5515762825628924,8.4283107515326e-9,3.460464925306997e-9,0.06280498003058357,0.0001920358952469719,0.0756423897861361,Nocardioides sp. URHA0032,Actinobacteria,Actinobacteria,undefined,4560838,L-hydroxyproline,Amino acids
0.3336970065264879,9.7679898948834e-9,1.5950243264336082e-8,0.07609716646745665,0.0007609716646745663,0.08781385685848724,Paenibacillus sp. URHA0014,Bacilli,Firmicutes,negative,7371174,L-hydroxyproline,Amino acids
0.537898099195644,5.469362785844629e-8,1.1961911020799736e-8,0.18229058866020356,0.00027786493345391704,0.1334727646735852,Pseudomonas sp. URHB0015,Gammaproteobacteria,Proteobacteria,positive,6208105,L-hydroxyproline,Amino acids
0.6114513702010825,6.013762860165041e-9,2.813006561723816e-9,0.049362533247098064,9.16778959333015e-5,0.06783335037446979,Rhodospirillales bacterium URHD0017,Alphaproteobacteria,Proteobacteria,positive,8179139,L-hydroxyproline,Amino acids
0.4749365753493212,7.507206069139731e-9,5.70780064831104e-9,0.05751940164540342,0.00012067844246289744,0.11088638639694498,Rhodospirillales bacterium URHD0088,Alphaproteobacteria,Proteobacteria,undefined,6646877,L-hydroxyproline,Amino acids
0.6133518551923385,5.50368440477973e-9,2.402193001089905e-9,0.044609954060960834,0.0001873790558938171,0.05470517797582835,Solirubrobacter sp. URHD0082,Thermoleophilia,Actinobacteria,negative,6640086,L-hydroxyproline,Amino acids
0.6150229127561784,6.404600715633242e-9,2.760747644432973e-9,0.051090344817486956,0.00017034162963485772,0.05324802303773197,Solirubrobacterales bacterium URHD0059,Thermoleophilia,Actinobacteria,negative,6572728,L-hydroxyproline,Amino acids
0.5991121612033046,2.724678898330704e-9,1.5403918460503477e-9,0.024922203094178665,0.00010150323967676267,0.0305483996606798,Sphingomonas sp. URHD0007,Alphaproteobacteria,Proteobacteria,positive,2934896,L-hydroxyproline,Amino acids
0.6101334160280754,4.180347450833885e-9,1.7813486669827966e-9,0.03591044663761687,7.382942301605716e-5,0.046739177265009424,Sphingomonas sp. URHD0057,Alphaproteobacteria,Proteobacteria,positive,2785891,L-hydroxyproline,Amino acids
0.49947019019088085,6.995191142786344e-8,2.6186545554933846e-8,0.3341190257416411,0.000587399858833864,0.2905748887803815,Staphylococcus sp. URHA0057,Bacilli,Firmicutes,undefined,2549675,L-hydroxyproline,Amino acids
0.40841678278875987,8.506147455267407e-9,9.035242552384293e-9,0.06307946754315136,0.0003547141743411543,0.0943084932753569,Streptomyces sp. URHA0041,Actinobacteria,Actinobacteria,positive,8015544,L-hydroxyproline,Amino acids
0.41864792984231314,4.095191287952696e-9,4.9610448156989375e-9,0.03550576295209304,7.465604536261474e-5,0.07948800382278962,Variovorax sp. URHB0020,Betaproteobacteria,Proteobacteria,positive,6632341,L-hydroxyproline,Amino acids
0.6015831297194968,7.896373912325895e-9,2.649967635589006e-9,0.05900864999783608,0.0004554151812092162,0.08116459243011007,Acidobacteriaceae bacterium URHE0068,Acidobacteria,Acidobacteria,positive,6679185,L-pyroglutamic acid,Amino acids
0.38722659197845866,3.2051882874706477e-8,1.7593693787700635e-8,0.13572929348022858,0.00044629281136630795,0.14651519858815595,Bacillus sp. URHB0009,Bacilli,Firmicutes,negative,5377210,L-pyroglutamic acid,Amino acids
0.4832206625890855,1.5622894199442252e-8,7.2132721043916e-9,0.0987027847572712,0.00022787094057337035,0.10183869690511545,Blastococcus sp. URHD0036,Actinobacteria,Actinobacteria,undefined,5177578,L-pyroglutamic acid,Amino acids
0.6001855232741431,7.451913259126392e-9,2.9975157240356626e-9,0.05809550167022461,8.506725613938705e-5,0.07187790606993326,Bradyrhizobium sp. URHA0002,Alphaproteobacteria,Proteobacteria,positive,6972827,L-pyroglutamic acid,Amino acids
0.6003755280445334,7.880918049724831e-9,2.9250292079051177e-9,0.059141896477440795,0.00011261251803401072,0.07032321594529393,Bradyrhizobium sp. URHA0013,Alphaproteobacteria,Proteobacteria,positive,7193102,L-pyroglutamic acid,Amino acids
0.6039648305839763,9.427484068332396e-9,2.8678866042873365e-9,0.06675814161990028,0.0001125602361121648,0.0758751907793874,Bradyrhizobium sp. URHD0069,Alphaproteobacteria,Proteobacteria,positive,6793945,L-pyroglutamic acid,Amino acids
0.4493047125264725,1.4063054783652283e-8,1.0555452637870957e-8,0.0936333005685751,0.00016736012344079786,0.09696238553296527,Burkholderia sp. URHA0054,Betaproteobacteria,Proteobacteria,positive,7244804,L-pyroglutamic acid,Amino acids
0.5954165559638648,7.418774038614181e-9,3.299230943353371e-9,0.05735878749162526,0.00041518229302905436,0.04570296463391933,Caulobacter sp. URHA0033,Alphaproteobacteria,Proteobacteria,positive,5642219,L-pyroglutamic acid,Amino acids
0.47497053757556995,1.2323323816480473e-8,5.864363011389692e-9,0.08025163627953738,0.0004319288786329064,0.0783422269783132,Cellulomonas sp. URHD0024,Actinobacteria,Actinobacteria,undefined,4210445,L-pyroglutamic acid,Amino acids
0.5326741842701324,8.888168441056796e-9,3.6676543142185614e-9,0.06423602727878629,0.000293608444721543,0.06486088384593183,Cellulomonas sp. URHE0023,Actinobacteria,Actinobacteria,undefined,4467545,L-pyroglutamic acid,Amino acids
0.5301341043349523,6.176799849140971e-9,3.3510557536517022e-9,0.04853437657435334,0.00010351005058107759,0.06851134023055533,Comamonadaceae bacterium URHA0028,Betaproteobacteria,Proteobacteria,positive,4904121,L-pyroglutamic acid,Amino acids
0.5974679951658639,6.229942168016463e-9,2.9219643500689507e-9,0.050794424507018404,0.00012508906724158358,0.06234279262943853,Dongia sp. URHE0060,Alphaproteobacteria,Proteobacteria,positive,6067264,L-pyroglutamic acid,Amino acids
0.4678248891483036,8.372176915661241e-9,5.809268811519694e-9,0.060770783198298844,0.00043696405456026204,0.0674844223807867,Flavobacterium sp. URHB0058,Flavobacteria,Bacteroidetes,undefined,5264264,L-pyroglutamic acid,Amino acids
0.4626439022003257,1.3224385990858263e-8,6.966206573824425e-9,0.08396825018463935,0.0003234218076609182,0.08820052221804969,Geodermatophilaceae bacterium URHA0031,Actinobacteria,Actinobacteria,negative,5236918,L-pyroglutamic acid,Amino acids
0.49405843588854687,1.1064141001350856e-8,5.525388940270395e-9,0.07799024528610835,0.0002022276625413416,0.08750416977141472,Geodermatophilaceae bacterium URHB0048,Actinobacteria,Actinobacteria,negative,4705879,L-pyroglutamic acid,Amino acids
0.46554225823921686,1.5717332819784553e-8,7.723903913348052e-9,0.09605613091531165,0.00028649906951194276,0.09284364985862643,Geodermatophilaceae bacterium URHB0062,Actinobacteria,Actinobacteria,negative,5093035,L-pyroglutamic acid,Amino acids
0.523478639353671,1.950113457432624e-8,6.535644492482687e-9,0.11908421221035703,0.00043498585463172496,0.10376112901020716,Intrasporangiaceae bacterium URHB0013,Actinobacteria,Actinobacteria,undefined,4567713,L-pyroglutamic acid,Amino acids
0.5360373563112634,8.54635937262038e-9,3.254794920228817e-9,0.06432069959956502,0.00012917439942013482,0.08200219527998881,Lysobacter sp. URHA0019,Gammaproteobacteria,Proteobacteria,undefined,3223982,L-pyroglutamic acid,Amino acids
0.59801115437128,7.299347912196119e-9,2.3617883442594665e-9,0.055139990503542596,0.00015068881642668722,0.05099851280092709,Marmoricola sp. URHB0036,Actinobacteria,Actinobacteria,undefined,4829548,L-pyroglutamic acid,Amino acids
0.561946698301202,7.891924444065147e-9,4.102388867236672e-9,0.06106573607149561,0.00014707974139727782,0.06830264892425296,Mesorhizobium sp. URHA0056,Alphaproteobacteria,Proteobacteria,positive,6306952,L-pyroglutamic acid,Amino acids
0.5606929128375999,7.222042350794318e-9,3.572636552689644e-9,0.055457278215949535,0.00015472431540858496,0.0643116274202271,Mesorhizobium sp. URHB0007,Alphaproteobacteria,Proteobacteria,positive,6069513,L-pyroglutamic acid,Amino acids
0.5967984465097987,6.870728585512558e-9,3.4293237949243257e-9,0.05522340077737916,0.00014513960867041658,0.06074122737541531,Mesorhizobium sp. URHC0008,Alphaproteobacteria,Proteobacteria,positive,7106298,L-pyroglutamic acid,Amino acids
0.5265663789798167,2.3362588923939323e-8,7.538868378887097e-9,0.1415246511659154,0.0004367342857306426,0.11425239044815971,Microbacterium sp. URHA0036,Actinobacteria,Actinobacteria,undefined,4034872,L-pyroglutamic acid,Amino acids
0.44014542681976776,8.354427966202964e-9,7.81729200541415e-9,0.06385171678292757,0.0003817350651956039,0.08649532772194066,Micromonosporaceae bacterium URHE0070,Actinobacteria,Actinobacteria,negative,7372737,L-pyroglutamic acid,Amino acids
0.4629771795075228,6.193598752829563e-9,6.136280623304914e-9,0.05191302837180801,8.807429055698236e-5,0.06665435001984832,Mycobacterium sp. URHB0044,Actinobacteria,Actinobacteria,positive,7485871,L-pyroglutamic acid,Amino acids
0.48722414025052824,8.209080080124565e-9,5.302752354629802e-9,0.0594588872557829,8.22956609118697e-5,0.06820972290225555,Mycobacterium sp. URHD0025,Actinobacteria,Actinobacteria,positive,6657122,L-pyroglutamic acid,Amino acids
0.40452579770540903,4.313012712443298e-9,5.090711294903771e-9,0.036550429770467824,0.00010686256044683818,0.06666005837134988,Nocardioides sp. URHA0020,Actinobacteria,Actinobacteria,undefined,4684622,L-pyroglutamic acid,Amino acids
0.53455163266967,8.427735752826303e-9,3.6204832042633704e-9,0.06306713789755518,0.0001928374832843434,0.0759745491555339,Nocardioides sp. URHA0032,Actinobacteria,Actinobacteria,undefined,4560838,L-pyroglutamic acid,Amino acids
0.32342762669431147,9.765017905033507e-9,1.7267574579319948e-8,0.07831502270870619,0.0007831502270870619,0.09046786700191019,Paenibacillus sp. URHA0014,Bacilli,Firmicutes,negative,7371174,L-pyroglutamic acid,Amino acids
0.5214322910126328,5.4612876853520704e-8,1.175895100066367e-8,0.17777018131822403,0.00027097449169005233,0.1299030848688774,Pseudomonas sp. URHB0015,Gammaproteobacteria,Proteobacteria,positive,6208105,L-pyroglutamic acid,Amino acids
0.5924089592158867,6.012509368877056e-9,2.9249489585149468e-9,0.04926403768610434,9.149496638741555e-5,0.06769262591068495,Rhodospirillales bacterium URHD0017,Alphaproteobacteria,Proteobacteria,positive,8179139,L-pyroglutamic acid,Amino acids
0.4602991295463667,7.506072198098453e-9,6.071361435988501e-9,0.05792493578754282,0.00012152927239573674,0.11171565379443782,Rhodospirillales bacterium URHD0088,Alphaproteobacteria,Proteobacteria,undefined,6646877,L-pyroglutamic acid,Amino acids
0.5941758568478007,5.503263913557637e-9,2.8608269839016237e-9,0.04590954075506565,0.0001928378225058776,0.056366478495163255,Solirubrobacter sp. URHD0082,Thermoleophilia,Actinobacteria,negative,6640086,L-pyroglutamic acid,Amino acids
0.5958690120931276,6.404041497458574e-9,3.2975398028506014e-9,0.05273000732977694,0.00017580847049084394,0.05502853906238365,Solirubrobacterales bacterium URHD0059,Thermoleophilia,Actinobacteria,negative,6572728,L-pyroglutamic acid,Amino acids
0.5798408504759516,2.7246567022369033e-9,1.7227302465247404e-9,0.02518724318285411,0.00010258269591677123,0.030880995721328422,Sphingomonas sp. URHD0007,Alphaproteobacteria,Proteobacteria,positive,2934896,L-pyroglutamic acid,Amino acids
0.5909131380492769,4.180290817147072e-9,1.7433239942395971e-9,0.03540597443431434,7.279226265786631e-5,0.04605988700329562,Sphingomonas sp. URHD0057,Alphaproteobacteria,Proteobacteria,positive,2785891,L-pyroglutamic acid,Amino acids
0.48425434581594795,6.992567123512124e-8,2.6333004245151647e-8,0.32734449050435444,0.0005754898485217775,0.28382490350113954,Staphylococcus sp. URHA0057,Bacilli,Firmicutes,undefined,2549675,L-pyroglutamic acid,Amino acids
0.39585580038627416,8.50366638941067e-9,9.404029550106405e-9,0.06289803943587861,0.00035369395137827795,0.09402570177674159,Streptomyces sp. URHA0041,Actinobacteria,Actinobacteria,positive,8015544,L-pyroglutamic acid,Amino acids
0.405617489817549,4.094707889732009e-9,5.116006053564309e-9,0.0351242342032006,7.385382551951809e-5,0.07860026273334339,Variovorax sp. URHB0020,Betaproteobacteria,Proteobacteria,positive,6632341,L-pyroglutamic acid,Amino acids
