,genomesize,mingt,rrn,gramstain,kE,yEV,aX,gV,sav,yields,rho,Vmax,KD,BGE
1405,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.888888889,0.001012315,0.012677718,0.004695735,0.549821351
1406,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.888888889,0.001278268,0.016100068,0.004862582,0.575877302
1407,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.888888889,0.002498154,0.029455627,0.009574667,0.385320685
1408,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.888888889,0.014071234,0.137344221,0.037016544,0.612416638
1409,8.179139,7.05,3,2,0.985893885,1.268776278,0.001857236,0.250785955,1.193165049,0.888888889,0.000922926,0.009712103,0.004866628,0.700776344
1410,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.888888889,0.000685869,0.008753653,0.003171484,0.703647557
1411,6.572728,4.74,3,1,1.274937838,1.268776278,0.003334126,0.26158646,1.688238279,0.888888889,0.000796627,0.010111577,0.003448715,0.704432379
1412,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.888888889,0.000391859,0.004423034,0.001534054,0.697011454
1413,2.785891,6.78,3,2,1.012740988,1.268776278,0.002055932,0.25165153,6.594023235,0.888888889,0.000586712,0.006644331,0.001648872,0.702592951
1414,8.015544,4.04,14,1,1.399116158,1.977331951,0.005623291,0.267484565,1.232050298,0.888888889,0.00170399,0.02116143,0.007731865,0.468769435
1415,6.632341,8.33,12,2,0.875808688,1.872678994,0.002102646,0.247473855,1.664215784,0.888888889,0.000906088,0.009718805,0.00378991,0.485799564
1416,6.679185,7,3,2,0.990757793,1.268776278,0.00771777,0.25094099,1.645727212,0.8,0.002394054,0.025598904,0.007019109,0.637479189
1417,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.8,0.016347884,0.19645172,0.029862373,0.409190108
1418,6.972827,6.09,3,2,1.088478186,1.268776278,0.001464266,0.254229781,1.537087028,0.8,0.00224159,0.023830048,0.007033943,0.636324694
1419,7.193102,5.73,3,2,1.132663739,1.268776278,0.001904107,0.255834623,1.463046917,0.8,0.002381065,0.025220994,0.00772556,0.636260289
1420,6.793945,5.32,3,2,1.187556721,1.268776278,0.00168609,0.257942124,1.601821482,0.8,0.002847099,0.030248586,0.008338705,0.639126039
1421,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.8,0.006079943,0.062681201,0.018258118,0.476021174
1422,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.8,0.002199498,0.023305223,0.005251684,0.632587252
1423,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.8,0.002033856,0.02222578,0.004165415,0.564201137
1424,6.067264,6.09,3,2,1.088478186,1.268776278,0.002462653,0.254229781,1.916888565,0.8,0.001840898,0.019785397,0.004997617,0.634625801
1425,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.8,0.004463082,0.056503234,0.00860789,0.490020986
1426,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.8,0.003384257,0.043676877,0.005893803,0.523405198
1427,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.8,0.005369356,0.067433347,0.009746171,0.492609211
1428,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.8,0.002512912,0.026781025,0.006771208,0.596238111
1429,6.069513,5.01,4,2,1.232718085,1.359773371,0.002789973,0.259778595,1.915761251,0.8,0.002288435,0.024498016,0.005955192,0.595459154
1430,7.106298,5.12,3,2,1.216306199,1.268776278,0.002628227,0.259099972,1.491515539,0.8,0.002064017,0.021832657,0.006729309,0.633580486
1431,7.372737,4.16,10,1,1.376145972,1.762357889,0.005978462,0.266322132,1.406870905,0.8,0.002950536,0.036944707,0.009646506,0.468156402
1432,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.8,0.002024631,0.025355436,0.00709927,0.494317194
1433,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.8,0.002556535,0.032200136,0.007389556,0.517918782
1434,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.8,0.004996309,0.058911253,0.015587816,0.346439852
1435,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.8,0.028142468,0.274688441,0.063332213,0.549729501
1436,8.179139,7.05,3,2,0.985893885,1.268776278,0.001857236,0.250785955,1.193165049,0.8,0.001845853,0.019424206,0.007396596,0.629717143
1437,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.8,0.001371738,0.017507305,0.004447321,0.632348143
1438,6.572728,4.74,3,1,1.274937838,1.268776278,0.003334126,0.26158646,1.688238279,0.8,0.001593254,0.020223153,0.004929658,0.633156836
1439,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.8,0.000783718,0.008846068,0.001598459,0.625691348
1440,2.785891,6.78,3,2,1.012740988,1.268776278,0.002055932,0.25165153,6.594023235,0.8,0.001173423,0.013288663,0.001798224,0.631036304
1441,8.015544,4.04,14,1,1.399116158,1.977331951,0.005623291,0.267484565,1.232050298,0.8,0.00340798,0.042322861,0.012381642,0.42148976
1442,6.632341,8.33,12,2,0.875808688,1.872678994,0.002102646,0.247473855,1.664215784,0.8,0.001812177,0.019437611,0.005523281,0.436731768
1443,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.847142857,0.001559408,0.018739326,0.004094858,0.377392544
1444,6.972827,6.09,3,2,1.088478186,1.268776278,0.001464266,0.254229781,1.537087028,0.847142857,0.00048171,0.005120994,0.002523297,0.657001914
1445,7.193102,5.73,3,2,1.132663739,1.268776278,0.001904107,0.255834623,1.463046917,0.847142857,0.000431394,0.004569466,0.002442003,0.6537027
1446,6.793945,5.32,3,2,1.187556721,1.268776278,0.00168609,0.257942124,1.601821482,0.847142857,0.000470115,0.004994672,0.002435983,0.65740876
1447,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.847142857,0.00069642,0.007179749,0.003260548,0.47174293
1448,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.847142857,0.000692366,0.007336102,0.00256046,0.662776732
1449,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.847142857,0.000941908,0.01029308,0.002686112,0.591915303
1450,6.067264,6.09,3,2,1.088478186,1.268776278,0.002462653,0.254229781,1.916888565,0.847142857,7.26E-05,0.000779959,0.001314564,0.578551012
1451,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.847142857,0.00036491,0.004619816,0.00180962,0.483864551
1452,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.847142857,0.000134283,0.001733037,0.001353798,0.494558933
1453,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.847142857,0.000415619,0.005219732,0.001868919,0.486219652
1454,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.847142857,0.00012242,0.001304678,0.00144642,0.567402195
1455,6.069513,5.01,4,2,1.232718085,1.359773371,0.002789973,0.259778595,1.915761251,0.847142857,8.74E-05,0.000935366,0.001348565,0.544179496
1456,7.106298,5.12,3,2,1.216306199,1.268776278,0.002628227,0.259099972,1.491515539,0.847142857,3.43E-05,0.000362732,0.001249345,0.31302955
1457,7.372737,4.16,10,1,1.376145972,1.762357889,0.005978462,0.266322132,1.406870905,0.847142857,5.24E-05,0.000655804,0.001311799,0.287017336
1458,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.847142857,0.000217718,0.002726591,0.001843981,0.483934621
1459,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.847142857,0.000209734,0.002641641,0.001704626,0.509828991
1460,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.847142857,0.000577747,0.00681219,0.002949402,0.336634302
1461,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.847142857,0.002546515,0.024855615,0.007192496,0.52356657
1462,8.179139,7.05,3,2,0.985893885,1.268776278,0.001857236,0.250785955,1.193165049,0.847142857,0.000609755,0.006416553,0.003390361,0.651595157
1463,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.847142857,3.75E-05,0.000478756,0.001247549,0.479382422
1464,6.572728,4.74,3,1,1.274937838,1.268776278,0.003334126,0.26158646,1.688238279,0.847142857,2.65E-05,0.000336821,0.001217438,0.348211117
1465,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.847142857,0.000211458,0.002386797,0.001301294,0.647715342
1466,2.785891,6.78,3,2,1.012740988,1.268776278,0.002055932,0.25165153,6.594023235,0.847142857,0.000452295,0.005122106,0.001449389,0.661966091
1467,8.015544,4.04,14,1,1.399116158,1.977331951,0.005623291,0.267484565,1.232050298,0.847142857,0.000139322,0.0017302,0.001644559,0.351787789
1468,6.632341,8.33,12,2,0.875808688,1.872678994,0.002102646,0.247473855,1.664215784,0.847142857,0.000879595,0.009434639,0.003467106,0.455502135
1469,6.679185,7,3,2,0.990757793,1.268776278,0.00771777,0.25094099,1.645727212,0.572,0.005580545,0.059671105,0.014419857,0.454108132
1470,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.572,0.038106956,0.457929416,0.065825198,0.291306311
1471,6.972827,6.09,3,2,1.088478186,1.268776278,0.001464266,0.254229781,1.537087028,0.572,0.005225151,0.055547898,0.014453239,0.45369349
1472,7.193102,5.73,3,2,1.132663739,1.268776278,0.001904107,0.255834623,1.463046917,0.572,0.005550267,0.058790196,0.016009618,0.453670222
1473,6.793945,5.32,3,2,1.187556721,1.268776278,0.00168609,0.257942124,1.601821482,0.572,0.006636593,0.070509524,0.01738941,0.455878316
1474,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.572,0.014172361,0.146110026,0.039711562,0.339599742
1475,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.572,0.005127035,0.054324529,0.010442531,0.450570945
1476,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.572,0.004740923,0.051808345,0.007998046,0.402188583
1477,6.067264,6.09,3,2,1.088478186,1.268776278,0.002462653,0.254229781,1.916888565,0.572,0.004291137,0.046119807,0.009870793,0.452242163
1478,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.572,0.010403454,0.131709171,0.017995169,0.349671148
1479,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.572,0.007888712,0.101810901,0.011887524,0.373524737
1480,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.572,0.012515982,0.157187288,0.0205567,0.351596102
1481,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.572,0.005857603,0.062426632,0.013861993,0.425169301
1482,6.069513,5.01,4,2,1.232718085,1.359773371,0.002789973,0.259778595,1.915761251,0.572,0.005334346,0.057104932,0.012025672,0.424479842
1483,7.106298,5.12,3,2,1.216306199,1.268776278,0.002628227,0.259099972,1.491515539,0.572,0.004811228,0.050891975,0.013767705,0.451599994
1484,7.372737,4.16,10,1,1.376145972,1.762357889,0.005978462,0.266322132,1.406870905,0.572,0.006877706,0.086118197,0.020332419,0.333814886
1485,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.572,0.004719419,0.059103581,0.014600246,0.352403367
1486,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.572,0.005959289,0.075058593,0.015253493,0.369396141
1487,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.572,0.065600158,0.640299397,0.141144056,0.389963809
1488,8.179139,7.05,3,2,0.985893885,1.268776278,0.001857236,0.250785955,1.193165049,0.572,0.004302688,0.045277871,0.015269335,0.448742592
1489,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.572,0.003197525,0.04080957,0.008632433,0.450189688
1490,6.572728,4.74,3,1,1.274937838,1.268776278,0.003334126,0.26158646,1.688238279,0.572,0.00371388,0.047140217,0.00971786,0.451163602
1491,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.572,0.001826848,0.020620205,0.002221497,0.444099198
1492,2.785891,6.78,3,2,1.012740988,1.268776278,0.002055932,0.25165153,6.594023235,0.572,0.002735252,0.030975904,0.002671039,0.449071015
1493,8.015544,4.04,14,1,1.399116158,1.977331951,0.005623291,0.267484565,1.232050298,0.572,0.007944009,0.098654687,0.026487432,0.300505287
1494,6.632341,8.33,12,2,0.875808688,1.872678994,0.002102646,0.247473855,1.664215784,0.572,0.004224188,0.045309117,0.01105372,0.31099892
1495,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.847142857,0.001559408,0.018739326,0.00447813,0.377444976
1496,6.972827,6.09,3,2,1.088478186,1.268776278,0.001464266,0.254229781,1.537087028,0.847142857,0.00048171,0.005120994,0.002759474,0.657489023
1497,7.193102,5.73,3,2,1.132663739,1.268776278,0.001904107,0.255834623,1.463046917,0.847142857,0.000431394,0.004569466,0.002670571,0.653403529
1498,6.793945,5.32,3,2,1.187556721,1.268776278,0.00168609,0.257942124,1.601821482,0.847142857,0.000470115,0.004994672,0.002663987,0.65719347
1499,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.847142857,0.00069642,0.007179749,0.003565729,0.47173828
1500,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.847142857,0.000692366,0.007336102,0.002800115,0.662657428
1501,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.847142857,0.000941908,0.01029308,0.002937528,0.592016817
1502,6.067264,6.09,3,2,1.088478186,1.268776278,0.002462653,0.254229781,1.916888565,0.847142857,7.26E-05,0.000779959,0.001437605,0.578540207
1503,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.847142857,0.00036491,0.004619816,0.001978997,0.483861909
1504,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.847142857,0.000134283,0.001733037,0.001480511,0.49455414
1505,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.847142857,0.000415619,0.005219732,0.002043847,0.486603176
1506,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.847142857,0.00012242,0.001304678,0.001581802,0.567395279
1507,6.069513,5.01,4,2,1.232718085,1.359773371,0.002789973,0.259778595,1.915761251,0.847142857,8.74E-05,0.000935366,0.001474788,0.54417003
1508,7.106298,5.12,3,2,1.216306199,1.268776278,0.002628227,0.259099972,1.491515539,0.847142857,3.43E-05,0.000362732,0.001366282,0.312975177
1509,7.372737,4.16,10,1,1.376145972,1.762357889,0.005978462,0.266322132,1.406870905,0.847142857,5.24E-05,0.000655804,0.001434581,0.286993129
1510,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.847142857,0.000217718,0.002726591,0.002016574,0.483043895
1511,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.847142857,0.000209734,0.002641641,0.001864177,0.509824564
1512,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.847142857,0.000577747,0.00681219,0.003225461,0.336678758
1513,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.847142857,0.002546515,0.024855615,0.007865701,0.523558765
1514,8.179139,7.05,3,2,0.985893885,1.268776278,0.001857236,0.250785955,1.193165049,0.847142857,0.000609755,0.006416553,0.003707693,0.651588307
1515,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.847142857,3.75E-05,0.000478756,0.001364317,0.479357451
1516,6.572728,4.74,3,1,1.274937838,1.268776278,0.003334126,0.26158646,1.688238279,0.847142857,2.65E-05,0.000336821,0.001331389,0.348160784
1517,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.847142857,0.000211458,0.002386797,0.001423093,0.647712974
1518,2.785891,6.78,3,2,1.012740988,1.268776278,0.002055932,0.25165153,6.594023235,0.847142857,0.000452295,0.005122106,0.001585049,0.662274008
1519,8.015544,4.04,14,1,1.399116158,1.977331951,0.005623291,0.267484565,1.232050298,0.847142857,0.000139322,0.0017302,0.001798486,0.35177729
1520,6.632341,8.33,12,2,0.875808688,1.872678994,0.002102646,0.247473855,1.664215784,0.847142857,0.000879595,0.009434639,0.003791621,0.455496308
1521,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.909090909,0.000924729,0.011112421,0.003405404,0.405269931
1522,6.972827,6.09,3,2,1.088478186,1.268776278,0.001464266,0.254229781,1.537087028,0.909090909,0.000285654,0.00303675,0.002309422,0.706495397
1523,7.193102,5.73,3,2,1.132663739,1.268776278,0.001904107,0.255834623,1.463046917,0.909090909,0.000255817,0.002709694,0.002252729,0.702762203
1524,6.793945,5.32,3,2,1.187556721,1.268776278,0.00168609,0.257942124,1.601821482,0.909090909,0.000278778,0.002961841,0.002248531,0.706745071
1525,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.909090909,0.000412977,0.004257591,0.002823569,0.506992996
1526,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.909090909,0.000410573,0.004350308,0.002335339,0.712367661
1527,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.909090909,0.000558551,0.006103796,0.002422967,0.635812525
1528,6.067264,6.09,3,2,1.088478186,1.268776278,0.002462653,0.254229781,1.916888565,0.909090909,4.30E-05,0.000462516,0.001466471,0.631248429
1529,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.909090909,0.000216392,0.002739551,0.001811715,0.520511746
1530,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.909090909,7.96E-05,0.001027691,0.001493832,0.534297032
1531,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.909090909,0.000246462,0.003095301,0.001853069,0.523673704
1532,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.909090909,7.26E-05,0.000773674,0.001558425,0.614433968
1533,6.069513,5.01,4,2,1.232718085,1.359773371,0.002789973,0.259778595,1.915761251,0.909090909,5.18E-05,0.000554672,0.001490182,0.591819212
1534,7.106298,5.12,3,2,1.216306199,1.268776278,0.002628227,0.259099972,1.491515539,0.909090909,2.03E-05,0.0002151,0.001420988,0.352459082
1535,7.372737,4.16,10,1,1.376145972,1.762357889,0.005978462,0.266322132,1.406870905,0.909090909,3.11E-05,0.000388892,0.001464542,0.314439302
1536,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.909090909,0.000129107,0.001616868,0.001835678,0.5203478
1537,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.909090909,0.000124372,0.001566493,0.001738494,0.548507639
1538,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.909090909,0.000342604,0.004039629,0.002606581,0.362449595
1539,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.909090909,0.001510084,0.01473938,0.005565648,0.562145155
1540,8.179139,7.05,3,2,0.985893885,1.268776278,0.001857236,0.250785955,1.193165049,0.909090909,0.000361585,0.003805016,0.002914099,0.700401641
1541,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.909090909,2.22E-05,0.000283902,0.001419735,0.531024456
1542,6.572728,4.74,3,1,1.274937838,1.268776278,0.003334126,0.26158646,1.688238279,0.909090909,1.57E-05,0.000199735,0.001398737,0.394863386
1543,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.909090909,0.000125395,0.001415371,0.001457216,0.698461802
1544,2.785891,6.78,3,2,1.012740988,1.268776278,0.002055932,0.25165153,6.594023235,0.909090909,0.000268211,0.003037409,0.001560495,0.712233417
1545,8.015544,4.04,14,1,1.399116158,1.977331951,0.005623291,0.267484565,1.232050298,0.909090909,8.26E-05,0.001026009,0.001696604,0.380063956
1546,6.632341,8.33,12,2,0.875808688,1.872678994,0.002102646,0.247473855,1.664215784,0.909090909,0.0005216,0.005594741,0.002967619,0.489593285
1547,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.857142857,0.001541215,0.018520701,0.004117302,0.381888509
1548,6.972827,6.09,3,2,1.088478186,1.268776278,0.001464266,0.254229781,1.537087028,0.857142857,0.00047609,0.005061249,0.002542342,0.664977321
1549,7.193102,5.73,3,2,1.132663739,1.268776278,0.001904107,0.255834623,1.463046917,0.857142857,0.000426361,0.004516156,0.002460872,0.661652569
1550,6.793945,5.32,3,2,1.187556721,1.268776278,0.00168609,0.257942124,1.601821482,0.857142857,0.000464631,0.004936401,0.002454839,0.665510548
1551,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.857142857,0.000688295,0.007095985,0.003281187,0.477425139
1552,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.857142857,0.000684288,0.007250514,0.002579585,0.670671705
1553,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.857142857,0.000930919,0.010172994,0.002705509,0.59901091
1554,6.067264,6.09,3,2,1.088478186,1.268776278,0.002462653,0.254229781,1.916888565,0.857142857,7.17E-05,0.00077086,0.001330994,0.586940568
1555,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.857142857,0.000360653,0.004565918,0.00182712,0.491095107
1556,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.857142857,0.000132716,0.001712819,0.001370313,0.500938016
1557,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.857142857,0.00041077,0.005158835,0.001886548,0.492515046
1558,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.857142857,0.000120992,0.001289457,0.001463135,0.574937185
1559,6.069513,5.01,4,2,1.232718085,1.359773371,0.002789973,0.259778595,1.915761251,0.857142857,8.64E-05,0.000924453,0.001365068,0.551784627
1560,7.106298,5.12,3,2,1.216306199,1.268776278,0.002628227,0.259099972,1.491515539,0.857142857,3.39E-05,0.0003585,0.001265634,0.319146511
1561,7.372737,4.16,10,1,1.376145972,1.762357889,0.005978462,0.266322132,1.406870905,0.857142857,5.18E-05,0.000648153,0.001328223,0.29136917
1562,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.857142857,0.000215178,0.002694781,0.001861556,0.489052482
1563,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.857142857,0.000207287,0.002610822,0.0017219,0.515458674
1564,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.857142857,0.000571007,0.006732715,0.002969368,0.340707542
1565,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.857142857,0.002516806,0.024565633,0.00722164,0.529788092
1566,8.179139,7.05,3,2,0.985893885,1.268776278,0.001857236,0.250785955,1.193165049,0.857142857,0.000602642,0.006341693,0.00341128,0.65946113
1567,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.857142857,3.71E-05,0.00047317,0.001263834,0.487501213
1568,6.572728,4.74,3,1,1.274937838,1.268776278,0.003334126,0.26158646,1.688238279,0.857142857,2.62E-05,0.000332891,0.001233658,0.355404715
1569,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.857142857,0.000208991,0.002358951,0.001317695,0.655874524
1570,2.785891,6.78,3,2,1.012740988,1.268776278,0.002055932,0.25165153,6.594023235,0.857142857,0.000447018,0.005062348,0.00146611,0.670018675
1571,8.015544,4.04,14,1,1.399116158,1.977331951,0.005623291,0.267484565,1.232050298,0.857142857,0.000137696,0.001710015,0.001661702,0.356326069
1572,6.632341,8.33,12,2,0.875808688,1.872678994,0.002102646,0.247473855,1.664215784,0.857142857,0.000869333,0.009324568,0.003488192,0.460967872
1573,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.694285714,0.003329785,0.04001386,0.007003178,0.308754935
1574,6.972827,6.09,3,2,1.088478186,1.268776278,0.001464266,0.254229781,1.537087028,0.694285714,0.001028589,0.010934798,0.0038444,0.535904719
1575,7.193102,5.73,3,2,1.132663739,1.268776278,0.001904107,0.255834623,1.463046917,0.694285714,0.000921151,0.009757127,0.003681002,0.532514032
1576,6.793945,5.32,3,2,1.187556721,1.268776278,0.00168609,0.257942124,1.601821482,0.694285714,0.001003832,0.010665064,0.003668902,0.535995878
1577,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.694285714,0.001487058,0.015330832,0.005326245,0.385172416
1578,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.694285714,0.0014784,0.01566469,0.003919095,0.540843907
1579,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.694285714,0.002011245,0.02197869,0.004171651,0.483743643
1580,6.067264,6.09,3,2,1.088478186,1.268776278,0.002462653,0.254229781,1.916888565,0.694285714,0.000154958,0.001665437,0.001414891,0.455615877
1581,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.694285714,0.000779189,0.009864637,0.002409934,0.394827285
1582,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.694285714,0.000286732,0.003700534,0.001493749,0.398718161
1583,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.694285714,0.000887467,0.011145632,0.002529124,0.39672618
1584,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.694285714,0.000261403,0.002785863,0.001679916,0.454860242
1585,6.069513,5.01,4,2,1.232718085,1.359773371,0.002789973,0.259778595,1.915761251,0.694285714,0.000186572,0.001997276,0.001483231,0.431822244
1586,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.694285714,0.000464891,0.005822057,0.002478999,0.392862469
1587,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.694285714,0.000447841,0.005640665,0.002198902,0.413788159
1588,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.694285714,0.001233657,0.014545988,0.004700855,0.275049292
